SOURCE/ADVMGR	?TownGate@advManager@@QAEXH@Z	96.427	Spell Failed!!!  You must be on land for this spell to work.	\xc7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5 \xef\xf0\xe5\xf0\xe2\xe0\xed\xee! \xc2\xfb \xe4\xee\xeb\xe6\xed\xfb \xe1\xfb\xf2\xfc \xed\xe0 \xf1\xf3\xf8\xe5, \xf7\xf2\xee\xe1\xfb \xfd\xf2\xee \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5 \xf1\xf0\xe0\xe1\xee\xf2\xe0\xeb\xee.	0x4effc4
SOURCE/ADVMGR	?TownGate@advManager@@QAEXH@Z	96.427	{Town Portal}\n\nSelect town to port to.	{\xcf\xee\xf0\xf2\xe0\xeb \xe3\xee\xf0\xee\xe4\xe0}\x0a\x0a\xc2\xfb\xe1\xe5\xf0\xe8\xf2\xe5 \xe3\xee\xf0\xee\xe4, \xea\xf3\xe4\xe0 \xf5\xee\xf2\xe8\xf2\xe5 \xef\xe5\xf0\xe5\xed\xe5\xf1\xf2\xe8\xf1\xfc:	0x4f0024
SOURCE/ADVMGR	?TownGate@advManager@@QAEXH@Z	96.427	Nearest town occupied.  Spell Failed!!!	\xc1\xeb\xe8\xe6\xe0\xe9\xf8\xe8\xe9 \xe3\xee\xf0\xee\xe4 \xee\xea\xea\xf3\xef\xe8\xf0\xee\xe2\xe0\xed. \xc7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5 \xef\xf0\xe5\xf0\xe2\xe0\xed\xee!	0x4f0060
SOURCE/CMBTMGR	?SetupCombat@combatManager@@QAEXHHPAVhero@@PAVarmyGroup@@PAVtown@@01HHH@Z	89.1214	Captain	\xca\xe0\xef\xe8\xf2\xe0\xed	0x4f0c5c
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	You have no hero to cast a spell.	\xc8\xb5P	0x4fe784
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	\xd1\xf4\xe5\xf0\xe0 \xe0\xed\xf2\xe8\xec\xe0\xe3\xe8\xe8 \xe2 	\x90\xb5P	0x4fe774
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	\xe4\xe5\xe9\xf1\xf2\xe2\xe8\xe8. \xcd\xe5 \xec\xee\xe6\xe5\xf2 	\xac\xb5P	0x4fe778
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	\xe1\xfb\xf2\xfc \xed\xe0\xef\xf0\xe0\xe2\xeb\xe5\xed\xee \xed\xe8 	\xb4\xb5P	0x4fe77c
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	\xee\xe4\xed\xee \xe1\xee\xe5\xe2\xee\xe5 	\xe4gR	0x4fe780
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	\xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5.	\xd3 \xe2\xe0\xf1 \xed\xe5\xf2 \xe3\xe5\xf0\xee\xe5\xe2, \xf7\xf2\xee\xe1\xfb \xed\xe0\xef\xf0\xe0\xe2\xeb\xff\xf2\xfc \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xff.	0x4f0fc8
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	Сфера антимагии в действии. Не может быть направлено ни одно боевое заклинание.	\xd1\xf4\xe5\xf0\xe0 \xe0\xed\xf2\xe8\xec\xe0\xe3\xe8\xe8 \xe2 \xe4\xe5\xe9\xf1\xf2\xe2\xe8\xe8. \xcd\xe5 \xec\xee\xe6\xe5\xf2 \xe1\xfb\xf2\xfc \xed\xe0\xef\xf0\xe0\xe2\xeb\xe5\xed\xee \xed\xe8 \xee\xe4\xed\xee \xe1\xee\xe5\xe2\xee\xe5 \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5.	0x4f0ff8
SOURCE/COMMAND	?ProcessCombatMsg@combatManager@@QAEHAAUtag_message@@@Z	98.0235	You have already cast a spell this round.	\xc2\xfb \xf3\xe6\xe5 \xed\xe0\xef\xf0\xe0\xe2\xeb\xff\xeb\xe8 \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xff \xe2 \xfd\xf2\xee\xec \xf0\xe0\xf3\xed\xe4\xe5.	0x4f1048
SOURCE/COMMAND	?ShowWinLoseArtifact@combatManager@@QAEXPAVheroWindow@@H@Z	96.2727	You have captured an enemy artifact!	\xc2\xfb \xe7\xe0\xf5\xe2\xe0\xf2\xe8\xeb\xe8 \xe2\xf0\xe0\xe6\xe5\xf1\xea\xe8\xe9 \xe0\xf0\xf2\xe5\xf4\xe0\xea\xf2!	0x4f1144
SOURCE/COMMAND	?ShowEagleEyeSpell@combatManager@@QAEXPAVheroWindow@@@Z	96.67	%s	\x8c\xf6P	0x4fec04
SOURCE/COMMAND	?ShowEagleEyeSpell@combatManager@@QAEXPAVheroWindow@@@Z	96.67	smalfont.fnt	%s	0x4f12d0
SOURCE/COMMAND	?ShowEagleEyeSpell@combatManager@@QAEXPAVheroWindow@@@Z	96.67	Through eagle-eyed observation, %s is able to learn the magic 	smalfont.fnt	0x4f12d4
SOURCE/COMMAND	?ShowEagleEyeSpell@combatManager@@QAEXPAVheroWindow@@@Z	96.67	spell '%s'.	\xd1 \xef\xee\xec\xee\xf9\xfc\xfe \xe8\xf1\xea\xf3\xf1\xf1\xf2\xe2\xe0 \xee\xf0\xeb\xe8\xed\xee\xe3\xee \xe2\xe7\xee\xf0\xe0, %s \xf1\xec\xee\xe3(\xeb\xe0) \xef\xee\xe4\xe3\xeb\xff\xe4\xe5\xf2\xfc \xe8 \xe2\xfb\xf3\xf7\xe8\xf2\xfc \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5 '%s'.	0x4f12e4
SOURCE/COMMAND	?ShowDeadArmies@combatManager@@QAEXPAVheroWindow@@@Z	95.7548	Battlefield Casualties	\xcf\xee\xf2\xe5\xf0\xe8	0x4f134c
SOURCE/COMMAND	?ShowDeadArmies@combatManager@@QAEXPAVheroWindow@@@Z	95.7548	Attacker	\xcd\xe0\xef\xe0\xe4\xe0\xe2\xf8\xe8\xe5:	0x4f1364
SOURCE/COMMAND	?ShowDeadArmies@combatManager@@QAEXPAVheroWindow@@@Z	95.7548	Defender	\xce\xe1\xee\xf0\xee\xed\xff\xe2\xf8\xe8\xe5\xf1\xff:	0x4f1370
SOURCE/COMMAND	?ShowDeadArmies@combatManager@@QAEXPAVheroWindow@@@Z	95.7548	None	\xcd\xe5\xf2	0x4f1390
SOURCE/Campaign	?ShowCampaignInfo@game@@QAEXHH@Z	96.1083	Are you sure you want to restart this scenario?	\xc2\xfb \xe4\xe5\xe9\xf1\xf2\xe2\xe8\xf2\xe5\xeb\xfc\xed\xee \xf5\xee\xf2\xe8\xf2\xe5 \xed\xe0\xf7\xe0\xf2\xfc \xf1\xed\xe0\xf7\xe0\xeb\xe0 \xf1\xf6\xe5\xed\xe0\xf0\xe8\xe9?	0x4f08bc
SOURCE/Castle	?SetupCastle@townManager@@QAEXPAVheroWindow@@H@Z	97.1732	Mage Guild, Level %d	%d \xfd\xf2\xe0\xe6 \xc3\xe8\xeb\xfc\xe4\xe8\xe8 \xec\xe0\xe3\xee\xe2	0x4f0a98
SOURCE/Castle	?SetupCastle@townManager@@QAEXPAVheroWindow@@H@Z	97.1732	CSTLCAP%c.ICN	kbswzn	0x4fcd94
SOURCE/Castle	?SetupCastle@townManager@@QAEXPAVheroWindow@@H@Z	97.1732		CSTLCAP%c.ICN	0x4f0ab0
SOURCE/Castle	?SetupCastle@townManager@@QAEXPAVheroWindow@@H@Z	97.1732		%d\x0a	0x4f0ac4
SOURCE/Castle	?SetupCastle@townManager@@QAEXPAVheroWindow@@H@Z	97.1732	%d\n	\xc4\x09	0x4fa028
SOURCE/EVENTS	?BarrierEvent@advManager@@QAEHPAVmapCell@@PAVhero@@@Z	95.2747	A magical %s barrier stands tall before you, blocking your way.  	|?Q	0x4ff308
SOURCE/EVENTS	?BarrierEvent@advManager@@QAEHPAVmapCell@@PAVhero@@@Z	95.2747	Runes on the arch read, \"Speak the key and you may pass.\"	\xc4\xee\xf0\xee\xe3\xf3 \xe2\xe0\xec \xef\xf0\xe5\xe3\xf0\xe0\xe6\xe4\xe0\xe5\xf2 %s \xec\xe0\xe3\xe8\xf7\xe5\xf1\xea\xe8\xe9 \xe1\xe0\xf0\xfc\xe5\xf0. \xd0\xf3\xed\xfb \xed\xe0 \xed\xe5\xec \xe3\xeb\xe0\xf1\xff\xf2: \x22\xd1\xea\xe0\xe6\xe8 \xf1\xeb\xee\xe2\xee \xe8 \xf1\xec\xee\xe6\xe5\xf8\xfc \xef\xf0\xee\xe9\xf2\xe8.\x22	0x4f64d4
SOURCE/EVENTS	?BarrierEvent@advManager@@QAEHPAVmapCell@@PAVhero@@@Z	95.2747	As you speak the magic word, the glowing barrier dissolves into 	\xcc\xd7Q	0x51b80c
